id;user;uid;version;changeset;timestamp
520924868;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:18Z
520924869;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:18Z
520924870;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:18Z
520924871;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:18Z
520924872;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:18Z
520924873;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:18Z
520924874;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:18Z
520924875;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:18Z
520924876;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:19Z
520924877;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:19Z
520924878;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:19Z
520924879;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:19Z
520924880;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:19Z
520924881;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:19Z
520924882;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:19Z
520924883;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:19Z
520924884;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:19Z
520924885;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:19Z
520924886;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:19Z
520924887;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:20Z
520924888;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:20Z
520924889;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:20Z
520924890;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:20Z
520924891;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:20Z
520924892;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:20Z
520924893;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:20Z
520924894;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:20Z
520924895;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:20Z
520924896;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:20Z
520924897;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:21Z
520924898;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:21Z
520924899;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:21Z
520924900;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:21Z
520924901;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:21Z
520924902;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:21Z
520924903;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:21Z
520924904;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:21Z
520924905;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:21Z
520924906;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:21Z
520924907;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:22Z
520924908;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:22Z
520924909;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:22Z
520924910;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:22Z
520924911;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:22Z
520924912;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:22Z
520924913;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:22Z
520924914;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:22Z
520924915;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:22Z
520924916;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:23Z
520924917;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:23Z
520924918;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:23Z
520924919;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:23Z
520924920;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:23Z
520924921;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:23Z
520924922;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:23Z
520924923;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:23Z
520924924;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:23Z
520924925;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:23Z
520924926;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:24Z
520924927;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:24Z
520924928;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:24Z
520924929;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:24Z
520924930;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:24Z
520924931;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:24Z
520924932;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:24Z
520924933;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:24Z
520924934;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:24Z
520924935;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:24Z
520924936;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:24Z
520924937;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:25Z
520924938;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:25Z
520924939;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:25Z
520924940;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:25Z
520924941;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:25Z
520924942;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:25Z
520924943;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:25Z
520924944;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:25Z
520924945;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:25Z
520924946;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:25Z
520924947;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:25Z
520924948;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:26Z
520924949;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:26Z
520924950;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:26Z
520924951;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:26Z
520924952;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:26Z
520924953;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:26Z
520924954;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:26Z
520924955;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:26Z
520924956;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:26Z
520924957;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:26Z
520924958;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:26Z
520924959;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:27Z
520924960;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:27Z
520924961;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:27Z
520924962;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:27Z
520924963;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:27Z
520924964;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:27Z
520924965;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:27Z
520924966;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:27Z
520924967;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:27Z
520924968;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:27Z
520924969;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:28Z
520924970;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:28Z
520924971;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:28Z
520924972;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:28Z
520924973;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:28Z
520924974;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:28Z
520924975;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:28Z
520924976;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:28Z
520924977;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:28Z
520924978;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:28Z
520924979;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:28Z
520924980;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:29Z
520924981;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:29Z
520924982;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:29Z
520924983;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:29Z
520924984;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:29Z
520924985;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:29Z
520924986;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:29Z
520924987;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:29Z
520924988;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:29Z
520924989;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:29Z
520924990;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:29Z
520924991;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:29Z
520924992;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:29Z
520924993;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:30Z
520924994;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:30Z
520924995;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:30Z
520924996;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:30Z
520924997;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:30Z
520924998;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:30Z
520924999;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:30Z
520925000;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:30Z
520925001;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:30Z
520925002;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:30Z
520925003;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:30Z
520925004;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:31Z
520925005;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:31Z
520925006;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:31Z
520925007;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:31Z
520925008;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:31Z
520925009;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:31Z
520925010;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:31Z
520925011;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:31Z
520925012;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:31Z
520925013;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:31Z
520925014;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:31Z
520925015;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:32Z
520925016;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:32Z
520925017;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:32Z
520925018;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:32Z
520925019;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:32Z
520925020;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:32Z
520925021;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:32Z
520925022;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:32Z
520925023;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:32Z
520925024;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:32Z
520925025;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:32Z
520925026;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:33Z
520925027;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:33Z
520925028;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:35Z
520925029;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:35Z
520925030;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:35Z
520925031;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:35Z
520925032;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:36Z
520925033;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:36Z
520925034;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:36Z
520925035;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:36Z
520925036;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:36Z
520925037;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:36Z
520925038;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:36Z
520925039;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:36Z
520925040;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:36Z
520925041;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:36Z
520925042;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:36Z
520925043;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:37Z
520925044;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:37Z
520925045;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:37Z
520925046;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:37Z
520925047;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:37Z
520925048;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:37Z
520925049;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:37Z
520925050;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:37Z
520925051;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:37Z
520925052;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:37Z
520925053;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:37Z
520925054;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:38Z
520925055;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:38Z
520925056;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:38Z
520925057;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:38Z
520925058;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:38Z
520925059;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:38Z
520925060;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:38Z
520925061;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:38Z
520925062;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:38Z
520925063;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:38Z
520925064;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:38Z
520925065;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:39Z
520925066;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:39Z
520925067;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:39Z
520925068;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:39Z
520925069;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:39Z
520925070;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:39Z
520925071;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:39Z
520925072;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:39Z
520925073;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:39Z
520925074;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:39Z
520925075;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:39Z
520925076;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:40Z
520925077;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:40Z
520925078;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:40Z
520925079;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:40Z
520925080;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:40Z
520925081;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:40Z
520925082;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:40Z
520925083;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:40Z
520925084;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:40Z
520925085;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:40Z
520925086;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:40Z
520925087;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:41Z
520925088;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:41Z
520925089;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:41Z
520925090;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:41Z
520925091;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:41Z
520925092;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:41Z
520925093;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:41Z
520925094;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:41Z
520925095;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:41Z
520925096;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:41Z
520925097;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:41Z
520925098;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:42Z
520925099;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:42Z
520925100;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:42Z
520925101;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:42Z
520925102;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:42Z
520925103;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:42Z
520925104;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:42Z
520925105;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:42Z
520925106;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:42Z
520925107;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:42Z
520925108;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:42Z
520925109;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:42Z
520925110;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:43Z
520925111;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:43Z
520925112;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:43Z
520925113;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:43Z
520925114;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:43Z
520925115;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:43Z
520925116;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:43Z
520925117;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:43Z
520925118;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:43Z
520925119;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:43Z
520925120;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:43Z
520925121;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:44Z
520925122;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:44Z
520925123;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:44Z
520925124;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:44Z
520925125;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:44Z
520925126;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:44Z
520925127;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:44Z
520925128;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:44Z
520925129;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:44Z
520925130;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:44Z
520925131;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:45Z
520925132;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:45Z
520925133;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:45Z
520925134;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:45Z
520925135;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:45Z
520925136;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:45Z
520925137;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:45Z
520925138;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:45Z
520925139;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:45Z
520925140;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:45Z
520925141;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:45Z
520925142;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:45Z
520925143;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:46Z
520925144;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:46Z
520925145;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:46Z
520925146;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:46Z
520925147;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:46Z
520925148;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:46Z
520925149;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:46Z
520925150;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:46Z
520925151;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:46Z
520925152;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:46Z
520925153;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:47Z
520925154;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:47Z
520925155;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:47Z
520925156;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:47Z
520925157;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:47Z
520925158;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:47Z
520925159;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:47Z
520925160;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:47Z
520925161;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:47Z
520925162;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:47Z
520925163;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:48Z
520925164;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:48Z
520925165;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:48Z
520925166;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:48Z
520925167;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:48Z
520925168;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:48Z
520925169;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:48Z
520925170;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:48Z
520925171;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:48Z
520925172;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:48Z
520925173;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:48Z
520925174;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:49Z
520925175;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:49Z
520925176;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:49Z
520925177;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:49Z
520925178;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:49Z
520925179;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:49Z
520925180;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:49Z
520925181;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:49Z
520925182;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:49Z
520925183;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:49Z
520925184;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:49Z
520925185;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:50Z
520925186;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:50Z
520925187;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:50Z
520925188;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:50Z
520925189;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:50Z
520925190;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:50Z
520925191;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:50Z
520925192;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:50Z
520925193;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:50Z
520925194;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:50Z
520925195;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:50Z
520925196;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:50Z
520925197;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:51Z
520925198;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:51Z
520925199;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:51Z
520925200;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:51Z
520925201;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:51Z
520925202;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:51Z
520925203;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:51Z
520925204;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:51Z
520925205;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:51Z
520925206;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:51Z
520925207;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:52Z
520925208;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:52Z
520925209;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:52Z
520925210;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:52Z
520925211;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:52Z
520925212;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:52Z
520925213;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:52Z
520925214;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:52Z
520925215;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:52Z
520925216;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:52Z
520925217;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:52Z
520925218;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:53Z
520925219;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:53Z
520925220;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:53Z
520925221;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:53Z
520925222;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:53Z
520925223;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:53Z
520925224;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:53Z
520925225;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:53Z
520925226;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:53Z
520925227;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:53Z
520925228;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:56Z
520925229;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:56Z
520925230;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:56Z
520925231;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:56Z
520925232;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:56Z
520925233;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:56Z
520925234;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:56Z
520925235;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:56Z
520925236;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:56Z
520925237;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:57Z
520925238;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:57Z
520925239;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:57Z
520925240;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:57Z
520925241;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:57Z
520925242;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:57Z
520925243;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:57Z
520925244;Bonix-importer;2281531;1;51682935;2017-09-03T01:10:57Z
